otu,mda_median,iqr25,iqr75,phylum,family,genus,study
Otu00511,0.01799107744107744,0.008853656400525474,0.022004035248613923,Firmicutes,Enterococcaceae,Enterococcaceae,lu
Otu01026,0.017795599854407707,0.01058479023793426,0.028045868658082156,Firmicutes,Clostridiales_Incertae_Sedis_XI,Clostridiales_Incertae_Sedis_XI,lu
Otu00151,0.01779457282913165,0.008505882352941176,0.024843319046544854,Firmicutes,Ruminococcaceae,Ruminococcaceae,lu
Otu00055,0.017788170785992923,0.01001453081232493,0.023385098223351154,Firmicutes,Lachnospiraceae,Lachnospiraceae,lu
Otu00418,0.01764676134783287,0.00863609625668449,0.0259019463578642,Proteobacteria,Pseudomonadaceae,Pseudomonadaceae,lu
Otu05749,0.017575945724125505,0.009943649068322982,0.0244880621012974,Firmicutes,Lachnospiraceae,Lachnospiraceae,lu
Otu00535,0.017534794372294375,0.011603940886699509,0.025172494347231983,Proteobacteria,Comamonadaceae,Comamonadaceae,lu
Otu00556,0.017327717592934985,0.008340997770345597,0.026732320701757604,Proteobacteria,Oxalobacteraceae,Oxalobacteraceae,lu
Otu00481,0.017095262655607478,0.011464664502164502,0.023661958874458877,Firmicutes,Listeriaceae,Listeriaceae,lu
Otu00280,0.01707493168452921,0.010331582562174669,0.026724002100840336,Proteobacteria,Moraxellaceae,Moraxellaceae,lu
Otu01914,0.016976271080244094,0.009940422427035333,0.0237319032395567,Bacteroidetes,Flavobacteriaceae,Flavobacteriaceae,lu
Otu09097,0.01686662770780418,0.010534299034299033,0.02304123791278964,Proteobacteria,Pasteurellaceae,Pasteurellaceae,lu
Otu00544,0.01685279911247653,0.009567647058823528,0.024205475480211295,Proteobacteria,Pseudomonadaceae,Pseudomonadaceae,lu
Otu01864,0.016778509897395346,0.01103215118215118,0.022883495827843655,Firmicutes,Lachnospiraceae,Lachnospiraceae,lu
Otu00319,0.01669150820194298,0.011062843137254901,0.02607855482237061,Proteobacteria,Pasteurellaceae,Pasteurellaceae,lu
Otu00148,0.016641572244180943,0.008316926406926406,0.023497483660130714,Bacteroidetes,Flavobacteriaceae,Flavobacteriaceae,lu
Otu00351,0.0165747152194211,0.009015924682528098,0.023692605042016805,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,lu
Otu01683,0.016572744280025156,0.009733251231527094,0.02330703092057581,Firmicutes,Leuconostocaceae,Leuconostocaceae,lu
Otu01566,0.016572540990384348,0.009363318478906714,0.02497551459293395,Proteobacteria,Moraxellaceae,Moraxellaceae,lu
Otu00552,0.01648701468249523,0.008874206349206349,0.023404329004329004,Proteobacteria,Pseudomonadaceae,Pseudomonadaceae,lu
Otu00263,0.016462538058701744,0.006998228969006954,0.025395852076828075,Firmicutes,Lachnospiraceae,Lachnospiraceae,lu
Otu00620,0.01644812030075188,0.00933529411764706,0.02732183433433433,Bacteroidetes,Prevotellaceae,Prevotellaceae,lu
Otu00108,0.016435619935619934,0.010646320346320348,0.026582595654585747,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,lu
Otu02585,0.0163963244211097,0.008853463203463204,0.023461919077318188,Firmicutes,Peptostreptococcaceae,Peptostreptococcaceae,lu
Otu00207,0.01634920634920635,0.01070226956279588,0.02994620236101626,Proteobacteria,Desulfovibrionaceae,Desulfovibrionaceae,lu
Otu08514,0.016287044058527433,0.011421777417984315,0.023523516987440138,Proteobacteria,Desulfovibrionaceae,Desulfovibrionaceae,lu
Otu00277,0.016283143172616855,0.008390234778121775,0.024309895494792528,Actinobacteria,Nitriliruptoraceae,Nitriliruptoraceae,lu
Otu01276,0.0162724531024531,0.008145454545454546,0.022621986006196537,Proteobacteria,Moraxellaceae,Moraxellaceae,lu
Otu00392,0.016214307857530363,0.010242834942834948,0.027169126276022835,Proteobacteria,Halomonadaceae,Halomonadaceae,lu
Otu00100,0.016075036075036075,0.010526678876678883,0.024214208620308365,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,lu
Otu00352,0.016057469278033795,0.010540093440122043,0.025467778045768323,Proteobacteria,Neisseriaceae,Neisseriaceae,lu
Otu00486,0.01605495452823039,0.008923992673992673,0.028945867447769617,Bacteroidetes,Flavobacteriaceae,Flavobacteriaceae,lu
Otu08788,0.01604141101416643,0.007202966507177037,0.021292656668559177,Bacteroidetes,Rikenellaceae,Rikenellaceae,lu
Otu00814,0.015904258936686778,0.01032296365914787,0.023378712528254863,Proteobacteria,Hydrogenophilaceae,Hydrogenophilaceae,lu
Otu00290,0.01588019984794178,0.00837902097902098,0.02698704541344369,Firmicutes,Lachnospiraceae,Lachnospiraceae,lu
Otu00991,0.015662578921728877,0.008973522679709292,0.02220943490333196,Firmicutes,Leuconostocaceae,Leuconostocaceae,lu
Otu00059,0.015514755397108336,0.009752128719233982,0.019382985764235763,Firmicutes,Lachnospiraceae,Lachnospiraceae,lu
Otu00106,0.015484290271132373,0.009765893783635717,0.022649827152551615,Firmicutes,Acidaminococcaceae,Acidaminococcaceae,lu
Otu00030,0.015475411065542642,0.010014743589743587,0.025396742958561647,Firmicutes,Lachnospiraceae,Lachnospiraceae,lu
Otu00410,0.015459422538246066,0.008936722689075631,0.025034069502936226,Proteobacteria,Pseudomonadaceae,Pseudomonadaceae,lu
Otu00019,0.015338095238095234,0.008851623376623374,0.024274904099523667,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,lu
Otu08342,0.015248690525161111,0.010098043960475908,0.022565687211339384,Firmicutes,Ruminococcaceae,Ruminococcaceae,lu
Otu02332,0.01523068783068783,0.00803113134142546,0.022116436240117776,Firmicutes,Lachnospiraceae,Lachnospiraceae,lu
Otu00355,0.01521096837944664,0.007769887955182072,0.020708097010516367,Actinobacteria,Micrococcaceae,Micrococcaceae,lu
Otu00795,0.0151009713111891,0.008279999999999996,0.02456492351257124,Proteobacteria,Pseudomonadaceae,Pseudomonadaceae,lu
Otu00405,0.015091721094996954,0.010862581075727263,0.020957521645021647,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,lu
Otu00539,0.01508348278551015,0.008377142857142856,0.021814865932149208,Proteobacteria,Moraxellaceae,Moraxellaceae,lu
Otu01163,0.014991122295994863,0.006881410256410255,0.02539761234136234,Proteobacteria,Pseudomonadaceae,Pseudomonadaceae,lu
Otu00714,0.014885501165501167,0.009128246753246751,0.02396346495587482,Proteobacteria,Comamonadaceae,Comamonadaceae,lu
Otu00308,0.01479153846153846,0.006904761904761907,0.02455001124531681,Proteobacteria,Pseudomonadaceae,Pseudomonadaceae,lu
Otu00063,0.014764170968350532,0.0074882154882154875,0.024382285056517794,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,lu
Otu00609,0.014729479940349503,0.009347633012149139,0.024692914068853343,Proteobacteria,Pseudomonadaceae,Pseudomonadaceae,lu
Otu00441,0.01465757020757021,0.008113755980861243,0.02464416221033868,Proteobacteria,Pseudomonadaceae,Pseudomonadaceae,lu
Otu00243,0.014650505050505053,0.006819568486433472,0.023972680427463037,Firmicutes,Leuconostocaceae,Leuconostocaceae,lu
Otu01073,0.014642979735318449,0.008804780564263327,0.02331277647450114,Proteobacteria,Pseudomonadaceae,Pseudomonadaceae,lu
Otu00763,0.014429104979460768,0.007042502088554724,0.024479085213032582,Proteobacteria,Pseudomonadaceae,Pseudomonadaceae,lu
Otu01765,0.014388090229079008,0.008423529411764705,0.020470518293780812,Proteobacteria,Aeromonadaceae,Aeromonadaceae,lu
Otu00128,0.01430268048144636,0.008311631016042778,0.023348878654025712,Proteobacteria,Moraxellaceae,Moraxellaceae,lu
Otu00139,0.014127272727272728,0.01023929844665139,0.021933262319889006,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,lu
Otu00088,0.014112019353195823,0.008955788244151412,0.021938030928479846,Proteobacteria,Pasteurellaceae,Pasteurellaceae,lu
Otu00824,0.014051016535646518,0.00682045454545455,0.02361730458950139,Proteobacteria,Pseudomonadaceae,Pseudomonadaceae,lu
Otu00334,0.01402061272061272,0.008147865292602136,0.02086324234499291,Firmicutes,Staphylococcaceae,Staphylococcaceae,lu
Otu00431,0.013974837662337668,0.007688616557734203,0.022661351320166667,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu00026,0.013842972085385881,0.007851812240047534,0.02047845869805251,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,lu
Otu00170,0.01373250106039417,0.007455681818181818,0.02298590506715507,Proteobacteria,Enterobacteriaceae,Enterobacteriaceae,lu
Otu00160,0.01356417748917749,0.007612114845938375,0.018141091277143907,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,lu
Otu00919,0.013541071428571427,0.00677922077922078,0.01992655971479501,Proteobacteria,Pseudomonadaceae,Pseudomonadaceae,lu
Otu00354,0.013536772797095375,0.005710714285714288,0.02183245862070805,Proteobacteria,Moraxellaceae,Moraxellaceae,lu
Otu00454,0.013526521328134233,0.005397222222222222,0.01938735431235431,Firmicutes,Ruminococcaceae,Ruminococcaceae,lu
Otu03764,0.013516522262661765,0.0072434649122807004,0.022181567420218318,Proteobacteria,Enterobacteriaceae,Enterobacteriaceae,lu
Otu00137,0.013482625856666777,0.006776160990712075,0.022553304103304105,Proteobacteria,Pseudomonadaceae,Pseudomonadaceae,lu
Otu00036,0.013345297456167022,0.007227614882787297,0.025303394980892447,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu03453,0.013306314699792963,0.007014333152615887,0.019412579577285455,Firmicutes,Staphylococcaceae,Staphylococcaceae,lu
Otu00376,0.012989563279857397,0.006029666412019351,0.020654740830501474,Proteobacteria,Comamonadaceae,Comamonadaceae,lu
Otu00966,0.012868921171707548,0.007020833333333331,0.023104004501935633,Firmicutes,Peptostreptococcaceae,Peptostreptococcaceae,lu
Otu00191,0.012799752724056125,0.0068275974025974,0.021816253844195024,Firmicutes,Lachnospiraceae,Lachnospiraceae,lu
Otu00409,0.01271400488400488,0.006770714285714285,0.022522526709121464,Proteobacteria,Enterobacteriaceae,Enterobacteriaceae,lu
Otu00664,0.012398809596984034,0.005578662565504671,0.019345064328292222,Bacteroidetes,Flavobacteriaceae,Flavobacteriaceae,lu
Otu00057,0.012384112554112552,0.0062708650998124695,0.019685631595416076,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,lu
Otu00578,0.012217601696549063,0.0068330645161290325,0.019261688473944844,Proteobacteria,Rhodocyclaceae,Rhodocyclaceae,lu
Otu00252,0.012113492063492062,0.008442124542124542,0.017514721185247495,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,lu
Otu00879,0.011999770258980785,0.00585225589225589,0.016895958541839548,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,lu
Otu00090,0.01191588947284599,0.0055128998968008245,0.020435781870459295,Proteobacteria,Pseudomonadaceae,Pseudomonadaceae,lu
Otu02968,0.01183286176189402,0.006632478632478633,0.016865054757091366,Proteobacteria,Sphingomonadaceae,Sphingomonadaceae,lu
Otu02343,0.011766891173342786,0.006205882352941176,0.020149499486314903,Firmicutes,Staphylococcaceae,Staphylococcaceae,lu
Otu00366,0.011705126246302714,0.004734185848252343,0.017205681818181814,Proteobacteria,Methylobacteriaceae,Methylobacteriaceae,lu
Otu01179,0.011596031746031748,0.003791176470588233,0.017725265616999483,Firmicutes,Ruminococcaceae,Ruminococcaceae,lu
Otu00041,0.011565710872162488,0.004154545454545456,0.015022264329873025,Firmicutes,Ruminococcaceae,Ruminococcaceae,lu
Otu00882,0.01151981658692185,0.007203081232492998,0.01810184062314497,Proteobacteria,Campylobacteraceae,Campylobacteraceae,lu
Otu00129,0.011510669532870669,0.0071590389016018335,0.018286340229818485,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,lu
Otu00123,0.011439285714285716,0.0069984495389667795,0.01807514717824315,Firmicutes,Lachnospiraceae,Lachnospiraceae,lu
Otu00275,0.011394444444444443,0.006523809523809523,0.016617200854700854,Actinobacteria,Nitriliruptoraceae,Nitriliruptoraceae,lu
Otu02120,0.0113041608228144,0.0038015873015873024,0.018895403615991856,Proteobacteria,Comamonadaceae,Comamonadaceae,lu
Otu00058,0.011280365202965823,0.0064494631185807675,0.017631798245614033,Firmicutes,Ruminococcaceae,Ruminococcaceae,lu
Otu00574,0.011255945994178913,0.005637681159420291,0.01748276270475759,Proteobacteria,Moraxellaceae,Moraxellaceae,lu
Otu01843,0.01124136602991092,0.0063705882352941175,0.01715687747035573,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu00396,0.01120697255960414,0.006174873737373741,0.02045798495199864,Firmicutes,Lachnospiraceae,Lachnospiraceae,lu
Otu00190,0.011063575227661918,0.0032,0.01684395472754107,Bacteroidetes,Sphingobacteriaceae,Sphingobacteriaceae,lu
Otu01100,0.0110625,0.005229277798075752,0.019068395802098945,Firmicutes,Lachnospiraceae,Lachnospiraceae,lu
Otu00254,0.010935678016726404,0.005415714285714289,0.015109751096468366,Firmicutes,Ruminococcaceae,Ruminococcaceae,lu
Otu00303,0.01089376004112846,0.003887143748699817,0.017799223799338213,Firmicutes,Ruminococcaceae,Ruminococcaceae,lu
Otu00494,0.010857359307359309,0.0032380952380952383,0.016280800865800867,Firmicutes,Lachnospiraceae,Lachnospiraceae,lu
Otu00297,0.01083649855836763,0.007519708994708994,0.021354228810123842,Firmicutes,Ruminococcaceae,Ruminococcaceae,lu
Otu02845,0.010787612612612615,0.003636363636363637,0.017558857808857808,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu00227,0.010783333333333336,0.006527777777777778,0.018544547937540148,Firmicutes,Lachnospiraceae,Lachnospiraceae,lu
Otu00394,0.0107810101010101,0.005438905096451537,0.017508244370009078,Proteobacteria,Moraxellaceae,Moraxellaceae,lu
Otu00994,0.01071734278266536,0.006413095238095239,0.018782288125373307,Actinobacteria,Acidimicrobiales,Acidimicrobiales,lu
Otu01428,0.010709505036026773,0.005555574310746722,0.01672603793309439,Proteobacteria,Pseudomonadaceae,Pseudomonadaceae,lu
Otu00591,0.010644624193011288,0.0054441441441441425,0.0162243704365318,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu00397,0.010538867824385068,0.003801136363636365,0.017999211572740988,Proteobacteria,Moraxellaceae,Moraxellaceae,lu
Otu00367,0.010484991324465011,0.004071428571428571,0.018661671661671656,Firmicutes,Lachnospiraceae,Lachnospiraceae,lu
Otu00161,0.010447619047619048,0.005497252747252749,0.016455014005602238,Firmicutes,Lachnospiraceae,Lachnospiraceae,lu
Otu04535,0.010406799656799654,0.005212460156476383,0.015118801313628898,Candidatus_Saccharibacteria,Candidatus_Saccharibacteria,Candidatus_Saccharibacteria,lu
Otu00425,0.010392500859993119,0.0036816666666666664,0.018040936684959454,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu00240,0.010391368861024035,0.0035416666666666665,0.014624026191673254,Firmicutes,Lachnospiraceae,Lachnospiraceae,lu
Otu00360,0.010375350140056024,0.002480158730158733,0.018152102766944095,Proteobacteria,Pseudomonadaceae,Pseudomonadaceae,lu
Otu05957,0.010332915622389305,0.005928571428571429,0.015158237235317026,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu00325,0.010302777777777779,0.0033816017316017338,0.01652867647058823,Firmicutes,Lachnospiraceae,Lachnospiraceae,lu
Otu00183,0.01028949579831933,0.006275835275835272,0.019253769535686707,Firmicutes,Listeriaceae,Listeriaceae,lu
Otu00021,0.01023270803270803,0.004470238095238098,0.017046719568202945,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,lu
Otu00120,0.01023049973418394,0.006962056865757054,0.01818810613490248,Proteobacteria,Enterobacteriaceae,Enterobacteriaceae,lu
Otu04361,0.010220808929632463,0.00574365079365079,0.01757963387375152,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu01623,0.010191636760805116,0.0036442307692307703,0.016173949579831932,Proteobacteria,Moraxellaceae,Moraxellaceae,lu
Otu00554,0.010178978579774718,0.00322,0.017761996904024763,Proteobacteria,Comamonadaceae,Comamonadaceae,lu
Otu01916,0.010133333333333333,0.0055211814702997904,0.01875301233396584,Bacteroidetes,Flavobacteriaceae,Flavobacteriaceae,lu
Otu00274,0.010053732933732934,0.00383888888888889,0.016301180659670164,Actinobacteria,Micrococcaceae,Micrococcaceae,lu
Otu00121,0.01003849846390169,0.003431203007518796,0.018073905510480052,Bacteroidetes,Prevotellaceae,Prevotellaceae,lu
Otu00178,0.010013743561940906,0.00375,0.016902647520104418,Firmicutes,Lachnospiraceae,Lachnospiraceae,lu
Otu00193,0.01000952380952381,0.004287888386123678,0.01537772359677009,Bacteroidetes,Flavobacteriaceae,Flavobacteriaceae,lu
Otu00686,0.009947917231408691,0.0038429487179487192,0.015540858569348264,Bacteroidetes,Prevotellaceae,Prevotellaceae,lu
Otu03996,0.009928447022533708,0.005751515151515149,0.01564401143902202,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu00891,0.009910903910903908,0.0032214285714285695,0.018330882352941176,Firmicutes,Lachnospiraceae,Lachnospiraceae,lu
Otu01324,0.0098847243556921,0.005137899896800826,0.016400283959768926,Bacteroidetes,Flavobacteriaceae,Flavobacteriaceae,lu
Otu00538,0.009854154072696275,0,0.013218156199677937,Proteobacteria,Pseudomonadaceae,Pseudomonadaceae,lu
Otu01495,0.009816005291005287,0.006072294372294374,0.016496845737362976,Proteobacteria,Moraxellaceae,Moraxellaceae,lu
Otu00749,0.009790222745769975,0.004714285714285712,0.01659969194748606,Firmicutes,Ruminococcaceae,Ruminococcaceae,lu
Otu00313,0.00976969696969697,0.00375639097744361,0.01573354975732752,Bacteroidetes,Flavobacteriaceae,Flavobacteriaceae,lu
Otu00146,0.009713362068965517,0,0.01566404479578393,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu00217,0.009702804193777823,0.003769565217391307,0.016725815601963248,Firmicutes,Lachnospiraceae,Lachnospiraceae,lu
Otu00226,0.00963669355614099,0.005653571428571428,0.01552032828282828,Actinobacteria,Coriobacteriaceae,Coriobacteriaceae,lu
Otu05345,0.00962017982017982,0.0037874999999999975,0.014583702571937866,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu00310,0.00959527665317139,0.003791176470588233,0.0165000503025768,Firmicutes,Peptostreptococcaceae,Peptostreptococcaceae,lu
Otu00132,0.00959076858813701,0.00369031339031339,0.015593222126808467,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu00532,0.00958008658008658,0.0038194444444444465,0.01691497289788447,Firmicutes,Lachnospiraceae,Lachnospiraceae,lu
Otu00513,0.009533460018242625,0.0035903133903133905,0.016300000000000002,Proteobacteria,Moraxellaceae,Moraxellaceae,lu
Otu00582,0.009488847117794488,0.005652380952380952,0.01715813492063492,Proteobacteria,Comamonadaceae,Comamonadaceae,lu
Otu00068,0.009472146274777854,0.005400560224089632,0.014809890848944558,Firmicutes,Lachnospiraceae,Lachnospiraceae,lu
Otu00861,0.009450288600288596,0.0038136363636363645,0.016782810245310243,Proteobacteria,Moraxellaceae,Moraxellaceae,lu
Otu01007,0.009436866359447005,0.0037458333333333337,0.013284615384615384,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu00800,0.009425098814229248,0,0.016853185059706798,Bacteroidetes,Flavobacteriaceae,Flavobacteriaceae,lu
Otu00495,0.009388396788396793,0.0034616013071895424,0.01616083903606882,Proteobacteria,Moraxellaceae,Moraxellaceae,lu
Otu03448,0.009371576173635671,0.004629545454545456,0.01595248221881303,Proteobacteria,Moraxellaceae,Moraxellaceae,lu
Otu00380,0.009361111111111108,0.0033517543859649126,0.013541382717732045,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu00537,0.00934500805152979,0.0015,0.01510464950986555,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu00608,0.009318210665908875,0.003543478260869565,0.0148965873015873,Proteobacteria,Pseudomonadaceae,Pseudomonadaceae,lu
Otu00291,0.009286796536796534,0.0022500000000000003,0.018705713118580762,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu01389,0.009262918912752058,0.004130124223602485,0.015231898307912502,Firmicutes,Lachnospiraceae,Lachnospiraceae,lu
Otu00411,0.00925659983291562,0.0037666666666666673,0.016500188684028576,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu00186,0.009224756615933086,0,0.014725561029009307,Proteobacteria,Pseudomonadaceae,Pseudomonadaceae,lu
Otu00404,0.009213980463980465,0.004567906836055653,0.017781384857545844,Proteobacteria,Moraxellaceae,Moraxellaceae,lu
Otu00772,0.009171865939358197,0.004012399860675727,0.014502945704969693,Firmicutes,Lachnospiraceae,Lachnospiraceae,lu
Otu01152,0.00914943722943723,0.005128205128205128,0.014474243094366936,Proteobacteria,Moraxellaceae,Moraxellaceae,lu
Otu00525,0.009137826183104821,0.0037023809523809535,0.016741630591630585,Proteobacteria,Pseudomonadaceae,Pseudomonadaceae,lu
Otu00913,0.009127400153609827,0.00197142857142857,0.0144772444946358,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,lu
Otu00778,0.00909395363408521,0.003616161616161616,0.01496423902894491,Proteobacteria,Moraxellaceae,Moraxellaceae,lu
Otu00381,0.009069087221095333,0,0.01821298750585278,Proteobacteria,Pseudomonadaceae,Pseudomonadaceae,lu
Otu00237,0.009035714285714286,0.0032926634768740038,0.015217704974366966,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu00188,0.009032828282828285,0.0019285714285714284,0.015246809601735084,Proteobacteria,Moraxellaceae,Moraxellaceae,lu
Otu00698,0.009007157697375093,0.0034455128205128195,0.014197546897546898,Bacteroidetes,Rikenellaceae,Rikenellaceae,lu
Otu00657,0.008989075630252103,0,0.01775089770861322,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu00557,0.00898511663286004,0.002375,0.017276578813343522,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu01638,0.008974513457556933,0.0037460317460317463,0.014504184242867106,Bacteroidetes,Flavobacteriaceae,Flavobacteriaceae,lu
Otu01939,0.008955194805194803,0.003490800865800866,0.015424555751154213,Proteobacteria,Pseudomonadaceae,Pseudomonadaceae,lu
Otu00952,0.008945229483160518,0.0037090909090909097,0.013847578645935277,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu02678,0.008895104895104894,0.0034216435738174864,0.012262242370632465,Bacteria,Bacteria,Bacteria,lu
Otu00124,0.008886713286713288,0,0.015296390930144847,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu01067,0.008849498327759199,0.0021333333333333326,0.015090648047121421,Bacteroidetes,Flavobacteriaceae,Flavobacteriaceae,lu
Otu00144,0.008766017316017314,0.00448611111111111,0.014850315343258893,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,lu
Otu00723,0.008756990056559024,0.0034006410256410256,0.015058323732718898,Proteobacteria,Moraxellaceae,Moraxellaceae,lu
Otu01429,0.008711377708978327,0,0.017244657977303735,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu00688,0.008662885154061623,0.0027500000000000003,0.01403031543169474,Bacteroidetes,Flavobacteriaceae,Flavobacteriaceae,lu
Otu00421,0.008643350383631714,0.003791176470588233,0.014112544757033245,Proteobacteria,Pseudomonadaceae,Pseudomonadaceae,lu
Otu00349,0.008627249943039417,0.002656410256410257,0.014083140892923495,Firmicutes,Listeriaceae,Listeriaceae,lu
Otu00785,0.008626623376623377,0.00381818181818182,0.014491456876456876,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu00708,0.008606060606060607,0.0036428571428571434,0.012974942396313364,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu00473,0.008598318348318347,0.003575000000000001,0.0153555799154904,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu00312,0.008590864732989967,0,0.014200158175158174,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu00789,0.008582702020202022,0,0.015486050420168068,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu01138,0.008552021765644055,0,0.013929297173414823,Firmicutes,Carnobacteriaceae,Carnobacteriaceae,lu
Otu00340,0.008547222222222223,0.0034545454545454545,0.014311963524540254,Firmicutes,Lachnospiraceae,Lachnospiraceae,lu
Otu00261,0.008545454545454544,0.0037983193277310932,0.0175809811939375,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu00374,0.008522477032771151,0,0.015452431881843644,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu00248,0.008517592843589047,0.0036607142857142862,0.01565866932272963,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu00390,0.008513012477718358,0.0037410714285714287,0.014686878339052252,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu01302,0.008474122651542003,0.002845238095238095,0.013832789432789431,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu00301,0.008473931623931626,0.003594179894179895,0.013817706487061328,Firmicutes,Lachnospiraceae,Lachnospiraceae,lu
Otu00569,0.00843010752688172,0,0.015489010989010983,Proteobacteria,Pseudomonadaceae,Pseudomonadaceae,lu
Otu00684,0.008419607843137254,0.002975779967159279,0.015929635705816965,Actinobacteria,Dietziaceae,Dietziaceae,lu
Otu00915,0.008419098143236077,0.0035459401709401687,0.014821368374755475,Proteobacteria,Enterobacteriaceae,Enterobacteriaceae,lu
Otu00659,0.00839516129032258,0.0035888888888888897,0.016738141025641022,Proteobacteria,Moraxellaceae,Moraxellaceae,lu
Otu04689,0.008392329365763899,0.002916666666666667,0.015139285714285716,Proteobacteria,Pseudomonadaceae,Pseudomonadaceae,lu
Otu00761,0.008391376811594202,0.003764705882352942,0.013759574000878343,Proteobacteria,Moraxellaceae,Moraxellaceae,lu
Otu00946,0.008383794162826419,0,0.016084889854089724,Proteobacteria,Pseudomonadaceae,Pseudomonadaceae,lu
Otu00054,0.008374658385093162,0,0.014646673427991884,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu00910,0.008371836007130127,0.0016000000000000007,0.017609526456090267,Proteobacteria,Brucellaceae,Brucellaceae,lu
Otu00286,0.008370214752567696,0.0031255128205128174,0.015051942355889723,Proteobacteria,Moraxellaceae,Moraxellaceae,lu
Otu00268,0.00835653594771242,0.004256331168831172,0.014850895824369456,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,lu
Otu01297,0.008295761256287568,0.0034965415019762836,0.01306479769645969,Firmicutes,Clostridiales,Clostridiales,lu
Otu00842,0.008288198757763975,0.0022500000000000003,0.015439025974025975,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu00024,0.008269230769230768,0,0.01332976458886276,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu00401,0.00826285714285714,0.0037754385964912296,0.01590854576874738,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu00276,0.008228571428571427,0.00471432494279176,0.01608532429526995,Proteobacteria,Pseudomonadaceae,Pseudomonadaceae,lu
Otu00951,0.008211255411255412,0.002,0.015076666666666662,Firmicutes,Leuconostocaceae,Leuconostocaceae,lu
Otu00517,0.008208771929824561,0.0031756410256410256,0.013179548250610866,Proteobacteria,Oxalobacteraceae,Oxalobacteraceae,lu
Otu02469,0.008164285714285714,0,0.013914842880978866,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu00083,0.008159941410873508,0.002916666666666667,0.012604365079365082,Proteobacteria,Sutterellaceae,Sutterellaceae,lu
Otu00567,0.008146969696969698,0,0.012718242480339254,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu00173,0.00810244141087351,0.003666666666666668,0.014658829188240949,Firmicutes,Streptococcaceae,Streptococcaceae,lu
Otu01588,0.008101851851851853,0.003685714285714287,0.01236886936592819,Proteobacteria,Pseudomonadaceae,Pseudomonadaceae,lu
Otu01222,0.008089348370927318,0.0034861660079051333,0.013815473032714413,Actinobacteria,Micrococcaceae,Micrococcaceae,lu
